Product ID,Product Name,Category,Supplier,Purchase Date,Unit Cost,Selling Price,Quantity In Stock,Reorder Level,Warehouse Location,Sales Quantity,Revenue,Profit
PRD-1640,Jump Rope - Standard,Sports & Outdoors,TechSupply Co.,2025-06-21,69.43,152.44,467,66,WH-A1,9,1371.96,747.09
PRD-1936,Puzzle Set - Premium,Toys,Premium Suppliers,2025-02-21,12.71,22.45,366,73,WH-B1,125,2806.25,1217.5
PRD-1929,Action Figure - Pro,Toys,Premium Suppliers,2025-07-23,35.46,59.39,440,84,WH-B1,0,0.0,0.0
PRD-1489,Plant Pot - Pro,Home & Garden,Value Wholesalers,2025-01-23,20.73,53.93,413,21,WH-C2,12,647.16,398.4
PRD-1820,Biography - Ultra,Books,Global Traders Inc.,2025-04-08,27.73,48.89,67,22,WH-B2,159,7773.51,3364.44
PRD-1711,Tennis Racket - Classic,Sports & Outdoors,Value Wholesalers,2025-08-05,99.13,208.1,313,85,WH-C2,65,13526.5,7083.05
PRD-2070,Toothpaste - Deluxe,Health & Beauty,FastTrack Logistics,2024-12-10,20.14,46.85,139,81,WH-B1,0,0.0,0.0
PRD-1148,Earbuds - Pro,Electronics,Value Wholesalers,2024-09-10,62.15,151.91,351,80,WH-B1,0,0.0,0.0
PRD-1147,Earbuds - Basic,Electronics,Value Wholesalers,2025-12-02,91.56,209.94,204,73,WH-B2,160,33590.4,18940.8
PRD-2098,Vitamins - Max,Health & Beauty,TechSupply Co.,2025-03-01,32.69,61.84,344,90,WH-A2,239,14779.76,6966.85
PRD-1963,Doll House - Ultra,Toys,Global Traders Inc.,2024-12-28,8.83,21.68,277,93,WH-C2,291,6308.88,3739.35
PRD-1346,Mixed Nuts - Pro,Food & Beverage,FastTrack Logistics,2024-08-06,19.37,33.77,46,32,WH-C2,0,0.0,0.0
PRD-1403,Dark Chocolate - Classic,Food & Beverage,Premium Suppliers,2026-07-12,8.1,12.96,34,64,WH-B2,55,712.8,267.3
PRD-1932,Action Figure - Elite,Toys,Global Traders Inc.,2026-06-02,46.7,90.5,234,34,WH-C2,52,4706.0,2277.6
PRD-1955,Remote Control Car - Max,Toys,Quality Goods Ltd.,2025-03-26,6.47,10.72,286,67,WH-B2,60,643.2,255.0
PRD-2114,Body Lotion - Deluxe,Health & Beauty,Premium Suppliers,2024-12-06,35.17,55.23,478,58,WH-D1,83,4584.09,1664.98
PRD-1660,Water Bottle - Lite,Sports & Outdoors,Elite Imports,2025-02-26,20.19,47.13,480,89,WH-A1,211,9944.43,5684.34
PRD-1771,Cookbook - Premium,Books,TechSupply Co.,2026-02-25,8.84,21.69,91,69,WH-B2,234,5075.46,3006.9
PRD-1349,Mixed Nuts - Elite,Food & Beverage,Value Wholesalers,2026-04-10,4.37,7.4,153,37,WH-A1,68,503.2,206.04
PRD-1464,LED Bulb - Standard,Home & Garden,Global Traders Inc.,2026-06-07,5.53,9.29,331,41,WH-D1,224,2080.96,842.24
PRD-1326,Green Tea - Classic,Food & Beverage,Value Wholesalers,2024-11-20,5.17,8.83,95,82,WH-B2,88,777.04,322.08
PRD-1187,Running Shoes - Lite,Clothing,Global Traders Inc.,2024-09-26,32.14,55.25,19,56,WH-D1,241,13315.25,5569.51
PRD-1124,HDMI Cable - Deluxe,Electronics,TechSupply Co.,2025-03-02,169.08,403.01,397,49,WH-C1,180,72541.8,42107.4
PRD-2094,Vitamins - Pro,Health & Beauty,Premium Suppliers,2024-10-28,28.7,75.5,263,72,WH-B2,1,75.5,46.8
PRD-1609,Mirror - Basic,Home & Garden,Value Wholesalers,2025-02-02,42.58,106.26,78,98,WH-A2,209,22208.34,13309.12
PRD-1144,Earbuds - Premium,Electronics,Elite Imports,2025-04-25,28.6,39.95,311,38,WH-C2,0,0.0,0.0
PRD-1752,Binoculars - Basic,Sports & Outdoors,FastTrack Logistics,2025-01-23,96.85,229.93,494,22,WH-B2,0,0.0,0.0
PRD-2163,Deodorant - Elite,Health & Beauty,Global Traders Inc.,2025-10-27,39.79,72.48,420,74,WH-D1,52,3768.96,1699.88
PRD-1907,Building Blocks - Pro,Toys,Premium Suppliers,2026-01-14,24.53,47.25,20,85,WH-C1,237,11198.25,5384.64
PRD-1982,Art Kit - Deluxe,Toys,Global Traders Inc.,2024-09-27,34.31,69.95,456,76,WH-D1,180,12591.0,6415.2
PRD-1198,Winter Jacket - Lite,Clothing,Quality Goods Ltd.,2025-07-23,70.07,110.13,335,62,WH-B1,188,20704.44,7531.28
PRD-1610,Mirror - Pro,Home & Garden,Premium Suppliers,2026-04-16,33.78,53.6,427,36,WH-A1,16,857.6,317.12
PRD-1884,Comic Book - Basic,Books,Value Wholesalers,2025-05-08,26.12,63.74,421,56,WH-A2,96,6119.04,3611.52
PRD-1837,Travel Guide - Premium,Books,FastTrack Logistics,2024-12-05,19.03,50.6,410,71,WH-D1,207,10474.2,6534.99
PRD-1280,Windbreaker - Pro,Clothing,Premium Suppliers,2025-10-07,35.41,81.46,183,59,WH-D1,262,21342.52,12065.1
PRD-1294,Athletic Socks - Elite,Clothing,Quality Goods Ltd.,2024-08-14,71.9,159.13,23,29,WH-A2,143,22755.59,12473.89
PRD-2078,Toothpaste - Lite,Health & Beauty,Elite Imports,2025-07-18,26.71,63.55,357,38,WH-A1,233,14807.15,8583.72
PRD-1401,Dark Chocolate - Pro,Food & Beverage,Value Wholesalers,2024-12-19,2.74,5.16,471,98,WH-D1,289,1491.24,699.38
PRD-1123,HDMI Cable - Standard,Electronics,Premium Suppliers,2025-09-24,198.65,328.62,500,70,WH-C1,289,94971.18,37561.33
PRD-1203,Casual Shirt - Pro,Clothing,FastTrack Logistics,2026-05-26,13.4,32.91,186,85,WH-C2,81,2665.71,1580.31
PRD-1836,Children Story - Lite,Books,Quality Goods Ltd.,2025-12-30,19.06,56.93,62,49,WH-B1,255,14517.15,9656.85
PRD-1247,Hoodie - Pro,Clothing,TechSupply Co.,2026-02-12,37.3,108.27,449,80,WH-C1,102,11043.54,7238.94
PRD-2129,Hair Oil - Classic,Health & Beauty,Elite Imports,2024-12-10,21.66,41.3,466,65,WH-A2,261,10779.3,5126.04
PRD-1385,Granola - Lite,Food & Beverage,Premium Suppliers,2026-06-10,23.67,34.1,473,93,WH-A1,202,6888.2,2106.86
PRD-1855,Art Book - Elite,Books,Global Traders Inc.,2025-09-17,16.63,33.59,339,89,WH-C2,212,7121.08,3595.52
PRD-1220,Yoga Pants - Lite,Clothing,Value Wholesalers,2024-10-07,10.18,28.84,279,57,WH-C1,154,4441.36,2873.64
PRD-1642,Jump Rope - Basic,Sports & Outdoors,Global Traders Inc.,2026-01-01,55.06,107.34,474,22,WH-A2,0,0.0,0.0
PRD-1002,Wireless Headphones - Standard,Electronics,Value Wholesalers,2026-06-23,32.33,51.06,308,23,WH-A1,279,14245.74,5225.67
PRD-1113,Monitor Stand - Deluxe,Electronics,Prime Distributors,2024-11-26,76.42,108.55,432,76,WH-C1,0,0.0,0.0
PRD-1699,Swim Goggles - Ultra,Sports & Outdoors,Elite Imports,2026-03-11,18.36,43.38,357,79,WH-C1,0,0.0,0.0
PRD-1952,Remote Control Car - Ultra,Toys,Global Traders Inc.,2024-08-29,28.68,59.89,265,70,WH-B1,299,17907.11,9331.79
PRD-2068,Toothpaste - Premium,Health & Beauty,Prime Distributors,2026-03-17,7.3,16.57,425,46,WH-A2,40,662.8,370.8
PRD-1442,Rice Crackers - Standard,Food & Beverage,Prime Distributors,2026-04-15,12.83,25.57,371,91,WH-B1,93,2378.01,1184.82
PRD-1664,Camping Tent - Basic,Sports & Outdoors,Value Wholesalers,2025-06-29,13.95,22.39,171,92,WH-C1,76,1701.64,641.44
PRD-2085,Sunscreen - Classic,Health & Beauty,Value Wholesalers,2026-01-24,17.49,42.24,101,82,WH-A2,56,2365.44,1386.0
PRD-1318,Organic Coffee - Plus,Food & Beverage,Elite Imports,2025-12-24,13.99,23.48,49,76,WH-D1,231,5423.88,2192.19
PRD-1649,Jump Rope - Lite,Sports & Outdoors,Global Traders Inc.,2025-09-01,85.56,134.73,15,60,WH-A2,211,28428.03,10374.87
PRD-1710,Tennis Racket - Ultra,Sports & Outdoors,Value Wholesalers,2024-12-09,50.24,82.73,449,60,WH-C1,155,12823.15,5035.95
PRD-1973,Stuffed Animal - Pro,Toys,FastTrack Logistics,2025-06-02,25.07,58.82,256,46,WH-C1,72,4235.04,2430.0
PRD-1628,Dumbbells - Premium,Sports & Outdoors,TechSupply Co.,2025-01-17,60.84,109.04,357,48,WH-B1,201,21917.04,9688.2
PRD-1633,Dumbbells - Ultra,Sports & Outdoors,Premium Suppliers,2024-12-11,18.06,39.84,216,66,WH-C2,164,6533.76,3571.92
PRD-2160,Deodorant - Pro,Health & Beauty,Prime Distributors,2026-04-04,32.54,54.15,176,84,WH-A1,0,0.0,0.0
PRD-2185,Serum - Elite,Health & Beauty,FastTrack Logistics,2024-10-20,26.83,59.46,418,76,WH-D1,137,8146.02,4470.31
PRD-1796,Science Fiction - Basic,Books,FastTrack Logistics,2026-01-25,25.66,65.95,341,39,WH-A2,59,3891.05,2377.11
PRD-1646,Jump Rope - Elite,Sports & Outdoors,Quality Goods Ltd.,2025-11-19,61.56,117.69,159,97,WH-B2,277,32600.13,15548.01
PRD-2013,Toy Train - Premium,Toys,Prime Distributors,2024-09-21,40.43,65.13,479,46,WH-B2,122,7945.86,3013.4
PRD-1557,Picture Frame - Classic,Home & Garden,FastTrack Logistics,2025-04-26,58.13,129.75,394,51,WH-C2,234,30361.5,16759.08
PRD-1682,Hiking Boots - Lite,Sports & Outdoors,Elite Imports,2026-06-17,68.11,134.71,321,78,WH-B2,274,36910.54,18248.4
PRD-1578,Vase - Ultra,Home & Garden,Value Wholesalers,2025-04-24,47.95,130.44,382,95,WH-B1,230,30001.2,18972.7
PRD-1525,Curtain Rod - Elite,Home & Garden,Prime Distributors,2025-02-25,33.07,66.66,257,21,WH-B2,84,5599.44,2821.56
PRD-2060,Shampoo - Basic,Health & Beauty,Premium Suppliers,2024-10-11,31.42,75.22,500,81,WH-A2,0,0.0,0.0
PRD-1541,Wall Clock - Standard,Home & Garden,Value Wholesalers,2026-06-09,43.37,89.24,480,81,WH-B1,195,17401.8,8944.65
PRD-1749,Binoculars - Premium,Sports & Outdoors,Elite Imports,2025-09-30,68.3,110.1,20,69,WH-D1,153,16845.3,6395.4
PRD-2099,Vitamins - Plus,Health & Beauty,Prime Distributors,2026-03-27,21.36,47.05,124,47,WH-B2,45,2117.25,1156.05
PRD-1485,Plant Pot - Premium,Home & Garden,Value Wholesalers,2024-11-07,55.38,137.96,140,70,WH-B2,150,20694.0,12387.0
PRD-1096,Mouse Pad - Elite,Electronics,Value Wholesalers,2025-01-12,56.59,83.68,136,38,WH-A1,0,0.0,0.0
PRD-2021,Toy Train - Max,Toys,Value Wholesalers,2025-09-13,24.13,45.29,80,67,WH-A2,43,1947.47,909.88
PRD-1564,Candle Set - Deluxe,Home & Garden,Premium Suppliers,2025-09-04,32.08,89.21,459,93,WH-C1,251,22391.71,14339.63
PRD-1743,Backpack - Ultra,Sports & Outdoors,Quality Goods Ltd.,2024-10-03,19.56,37.75,132,33,WH-C1,0,0.0,0.0
PRD-1864,Poetry Collection - Ultra,Books,Global Traders Inc.,2025-07-16,21.14,60.04,203,37,WH-B2,292,17531.68,11358.8
PRD-1892,Textbook - Premium,Books,Prime Distributors,2025-10-09,23.19,67.18,144,53,WH-B2,135,9069.3,5938.65
PRD-2039,Kite - Pro,Toys,FastTrack Logistics,2024-07-27,34.92,57.92,294,59,WH-B2,257,14885.44,5911.0
PRD-1207,Casual Shirt - Max,Clothing,Prime Distributors,2025-02-08,35.86,84.0,134,53,WH-B2,109,9156.0,5247.26
PRD-1393,Honey - Elite,Food & Beverage,Prime Distributors,2024-11-24,9.31,18.53,183,95,WH-A2,0,0.0,0.0
PRD-1795,Science Fiction - Deluxe,Books,FastTrack Logistics,2026-06-05,7.01,14.01,489,41,WH-D1,82,1148.82,574.0
PRD-1871,Technical Manual - Standard,Books,FastTrack Logistics,2024-08-05,12.8,35.04,62,88,WH-C2,226,7919.04,5026.24
PRD-1398,Dark Chocolate - Standard,Food & Beverage,Premium Suppliers,2024-09-13,11.1,16.44,154,61,WH-C2,80,1315.2,427.2
PRD-1767,Mystery Novel - Elite,Books,FastTrack Logistics,2024-10-30,24.74,65.85,22,33,WH-B1,275,18108.75,11305.25
PRD-2089,Sunscreen - Lite,Health & Beauty,TechSupply Co.,2025-10-24,31.06,46.88,298,25,WH-A1,0,0.0,0.0
PRD-2029,Play Dough - Ultra,Toys,Elite Imports,2025-02-10,31.42,64.49,239,79,WH-A2,43,2773.07,1422.01
PRD-1643,Jump Rope - Pro,Sports & Outdoors,FastTrack Logistics,2025-03-09,45.41,72.13,177,65,WH-B1,154,11108.02,4114.88
PRD-1613,Mirror - Elite,Home & Garden,Elite Imports,2024-10-07,8.34,18.56,480,73,WH-D1,29,538.24,296.38
PRD-1961,Doll House - Basic,Toys,Global Traders Inc.,2024-10-22,34.9,66.65,119,70,WH-D1,23,1532.95,730.25
PRD-1726,Basketball - Lite,Sports & Outdoors,FastTrack Logistics,2025-11-02,11.28,17.3,89,95,WH-D1,228,3944.4,1372.56
PRD-1684,Bike Helmet - Standard,Sports & Outdoors,TechSupply Co.,2024-12-09,71.69,169.15,454,65,WH-A2,0,0.0,0.0
PRD-1099,Mouse Pad - Lite,Electronics,TechSupply Co.,2025-08-27,126.69,168.63,117,93,WH-B2,10,1686.3,419.4
PRD-1805,History Book - Standard,Books,Value Wholesalers,2025-05-12,12.98,27.54,145,64,WH-A2,228,6279.12,3319.68
PRD-1407,Dark Chocolate - Lite,Food & Beverage,Global Traders Inc.,2026-01-30,22.42,34.27,38,90,WH-B1,47,1610.69,556.95
PRD-1503,Door Mat - Elite,Home & Garden,TechSupply Co.,2025-08-29,25.98,65.86,58,69,WH-C2,144,9483.84,5742.72
PRD-2072,Toothpaste - Pro,Health & Beauty,Elite Imports,2025-06-28,19.39,31.18,464,58,WH-A1,78,2432.04,919.62
PRD-2057,Shampoo - Premium,Health & Beauty,TechSupply Co.,2025-12-18,20.52,32.54,417,55,WH-B2,188,6117.52,2259.76
PRD-1930,Action Figure - Ultra,Toys,Global Traders Inc.,2025-05-09,10.13,17.49,287,48,WH-B1,174,3043.26,1280.64
PRD-1780,Cookbook - Plus,Books,Prime Distributors,2025-04-09,26.16,69.22,12,78,WH-C2,70,4845.4,3014.2
PRD-1201,Casual Shirt - Deluxe,Clothing,FastTrack Logistics,2026-04-09,13.76,34.28,156,77,WH-B1,218,7473.04,4473.36
PRD-1135,Charger Adapter - Deluxe,Electronics,TechSupply Co.,2025-07-09,55.19,101.2,120,66,WH-C2,0,0.0,0.0
PRD-2052,Face Cream - Classic,Health & Beauty,Global Traders Inc.,2024-08-16,15.1,23.68,2,26,WH-B2,103,2439.04,883.74
PRD-1041,USB-C Cable - Elite,Electronics,TechSupply Co.,2024-10-12,93.36,152.37,1,62,WH-A1,134,20417.58,7907.34
PRD-2018,Toy Train - Ultra,Toys,Elite Imports,2024-09-12,32.67,54.48,198,85,WH-D1,265,14437.2,5779.65
PRD-1231,Sneakers - Lite,Clothing,Premium Suppliers,2026-02-26,22.33,50.55,256,25,WH-D1,0,0.0,0.0
PRD-1379,Granola - Pro,Food & Beverage,Elite Imports,2025-04-05,8.1,12.12,80,58,WH-B1,20,242.4,80.4
PRD-1289,Athletic Socks - Deluxe,Clothing,TechSupply Co.,2024-08-08,56.53,153.15,465,42,WH-C1,49,7504.35,4734.38
PRD-1419,Energy Drink - Premium,Food & Beverage,TechSupply Co.,2026-05-04,24.73,43.24,421,100,WH-B2,132,5707.68,2443.32
PRD-1392,Honey - Classic,Food & Beverage,FastTrack Logistics,2026-05-27,19.57,42.24,294,69,WH-C1,88,3717.12,1994.96
PRD-1593,Rug - Plus,Home & Garden,Prime Distributors,2025-10-08,19.81,48.13,372,21,WH-A1,77,3706.01,2180.64
PRD-2087,Sunscreen - Max,Health & Beauty,Elite Imports,2024-10-22,7.93,18.46,40,57,WH-C2,0,0.0,0.0
PRD-1648,Jump Rope - Plus,Sports & Outdoors,Prime Distributors,2026-02-25,69.06,143.49,80,60,WH-B2,0,0.0,0.0
PRD-1521,Curtain Rod - Basic,Home & Garden,FastTrack Logistics,2025-01-05,10.99,25.71,41,55,WH-B2,71,1825.41,1045.12
PRD-1065,Laptop Stand - Plus,Electronics,Value Wholesalers,2025-01-14,101.2,139.12,426,73,WH-B1,299,41596.88,11338.08
PRD-1015,Smart Watch - Basic,Electronics,Global Traders Inc.,2025-01-20,153.91,342.04,174,34,WH-C2,80,27363.2,15050.4
PRD-2065,Shampoo - Max,Health & Beauty,FastTrack Logistics,2026-06-29,12.24,30.02,175,51,WH-D1,27,810.54,480.06
PRD-1493,Plant Pot - Max,Home & Garden,Value Wholesalers,2025-02-15,48.14,122.2,147,26,WH-A2,198,24195.6,14663.88
PRD-1380,Granola - Ultra,Food & Beverage,Quality Goods Ltd.,2025-08-22,5.41,10.65,495,65,WH-D1,25,266.25,131.0
PRD-1188,Winter Jacket - Premium,Clothing,Prime Distributors,2024-07-31,41.78,101.23,463,30,WH-D1,0,0.0,0.0
PRD-1764,Mystery Novel - Pro,Books,Quality Goods Ltd.,2026-03-25,29.64,87.96,316,66,WH-A2,276,24276.96,16096.32
PRD-1217,Yoga Pants - Elite,Clothing,Quality Goods Ltd.,2025-01-05,27.76,67.67,314,88,WH-C2,0,0.0,0.0
PRD-1792,Self-Help Guide - Lite,Books,FastTrack Logistics,2026-05-20,3.59,9.77,427,86,WH-A2,210,2051.7,1297.8
PRD-2077,Toothpaste - Plus,Health & Beauty,Elite Imports,2024-08-17,17.25,27.17,197,74,WH-C2,124,3369.08,1230.08
PRD-1879,Technical Manual - Plus,Books,FastTrack Logistics,2026-04-28,14.19,26.32,448,68,WH-A2,292,7685.44,3541.96
PRD-1338,Protein Bars - Elite,Food & Beverage,Quality Goods Ltd.,2024-07-25,9.41,15.04,431,70,WH-A2,295,4436.8,1660.85
PRD-1720,Basketball - Pro,Sports & Outdoors,Global Traders Inc.,2025-03-17,96.56,144.46,373,87,WH-C1,143,20657.78,6849.7
PRD-1296,Athletic Socks - Plus,Clothing,Prime Distributors,2025-11-19,48.8,135.38,346,89,WH-C1,71,9611.98,6147.18
PRD-2017,Toy Train - Pro,Toys,FastTrack Logistics,2026-03-16,43.32,106.93,453,82,WH-D1,41,4384.13,2608.01
PRD-1456,Spices - Pro,Food & Beverage,TechSupply Co.,2026-03-27,11.59,19.75,280,52,WH-C2,78,1540.5,636.48
PRD-1816,Biography - Standard,Books,TechSupply Co.,2025-09-28,17.3,50.36,263,44,WH-B1,93,4683.48,3074.58
PRD-1270,Polo Shirt - Ultra,Clothing,Value Wholesalers,2025-11-26,46.86,123.32,397,27,WH-B2,148,18251.36,11316.08
PRD-1996,Science Kit - Ultra,Toys,TechSupply Co.,2025-07-02,19.1,44.84,33,36,WH-A1,0,0.0,0.0
PRD-1202,Casual Shirt - Basic,Clothing,Prime Distributors,2025-04-25,33.31,52.08,445,65,WH-C2,222,11561.76,4166.94
PRD-1162,Cotton T-Shirt - Elite,Clothing,Value Wholesalers,2024-10-06,38.07,63.68,10,61,WH-C2,235,14964.8,6018.35
PRD-1730,Fishing Rod - Basic,Sports & Outdoors,TechSupply Co.,2025-10-26,77.99,120.04,85,79,WH-C2,154,18486.16,6475.7
PRD-1402,Dark Chocolate - Ultra,Food & Beverage,Global Traders Inc.,2026-03-01,9.62,14.07,177,60,WH-B2,45,633.15,200.25
PRD-1703,Swim Goggles - Plus,Sports & Outdoors,Prime Distributors,2026-04-09,46.51,104.98,54,61,WH-C1,36,3779.28,2104.92
PRD-2130,Hair Oil - Elite,Health & Beauty,Quality Goods Ltd.,2026-04-13,27.85,43.39,18,44,WH-C2,110,4772.9,1709.4
PRD-1566,Candle Set - Pro,Home & Garden,Value Wholesalers,2025-01-16,6.79,13.25,440,42,WH-B2,61,808.25,394.06
PRD-2022,Toy Train - Plus,Toys,Prime Distributors,2026-04-28,18.28,36.9,117,94,WH-D1,0,0.0,0.0
PRD-2026,Play Dough - Deluxe,Toys,Quality Goods Ltd.,2026-01-03,35.38,61.92,381,55,WH-B1,70,4334.4,1857.8
PRD-2105,Lip Balm - Pro,Health & Beauty,Premium Suppliers,2025-09-06,38.35,86.29,0,59,WH-A2,0,0.0,0.0
PRD-1206,Casual Shirt - Elite,Clothing,Prime Distributors,2025-07-13,36.66,90.71,127,34,WH-C1,0,0.0,0.0
PRD-1035,USB-C Cable - Standard,Electronics,FastTrack Logistics,2024-09-06,147.5,234.0,202,36,WH-A2,153,35802.0,13234.5
PRD-1776,Cookbook - Ultra,Books,TechSupply Co.,2025-05-11,22.88,44.51,167,75,WH-C2,76,3382.76,1643.88
PRD-1509,Storage Box - Deluxe,Home & Garden,Value Wholesalers,2025-09-03,5.93,14.09,273,20,WH-B2,32,450.88,261.12
PRD-2172,Eye Cream - Ultra,Health & Beauty,TechSupply Co.,2024-09-21,33.43,58.53,228,32,WH-C1,0,0.0,0.0
PRD-1092,Mouse Pad - Basic,Electronics,Value Wholesalers,2025-04-26,70.01,140.46,219,59,WH-B2,30,4213.8,2113.5
PRD-1898,Textbook - Classic,Books,Prime Distributors,2026-05-06,9.65,22.17,48,62,WH-B2,0,0.0,0.0
PRD-1565,Candle Set - Basic,Home & Garden,Prime Distributors,2025-02-15,20.41,36.51,295,36,WH-D1,0,0.0,0.0
PRD-1777,Cookbook - Classic,Books,TechSupply Co.,2026-06-08,4.08,9.22,393,84,WH-B2,0,0.0,0.0
PRD-1242,Dress Shirt - Lite,Clothing,Premium Suppliers,2025-07-31,48.36,140.33,369,55,WH-B2,293,41116.69,26947.21
PRD-1014,Smart Watch - Deluxe,Electronics,Global Traders Inc.,2025-06-28,125.24,233.15,128,90,WH-B2,5,1165.75,539.55
PRD-1316,Organic Coffee - Elite,Food & Beverage,Quality Goods Ltd.,2025-07-05,11.0,22.2,301,84,WH-B2,12,266.4,134.4
PRD-1601,Lamp - Classic,Home & Garden,Quality Goods Ltd.,2026-06-10,36.96,88.63,352,96,WH-A1,45,3988.35,2325.15
PRD-1388,Honey - Deluxe,Food & Beverage,Elite Imports,2026-04-25,8.43,12.73,102,87,WH-A1,278,3538.94,1195.4
PRD-1167,Denim Jeans - Standard,Clothing,Elite Imports,2024-12-23,62.71,136.29,473,92,WH-D1,165,22487.85,12140.7
PRD-1841,Travel Guide - Pro,Books,Quality Goods Ltd.,2024-09-14,16.44,37.92,277,63,WH-B1,276,10465.92,5928.48
PRD-1021,Smart Watch - Plus,Electronics,FastTrack Logistics,2024-09-04,135.23,246.89,264,77,WH-B2,115,28392.35,12840.9
PRD-1647,Jump Rope - Max,Sports & Outdoors,Prime Distributors,2024-09-23,22.47,46.06,409,45,WH-A2,158,7277.48,3727.22
PRD-1832,Children Story - Classic,Books,Global Traders Inc.,2025-03-05,6.12,12.22,307,59,WH-B1,227,2773.94,1384.7
PRD-1563,Candle Set - Standard,Home & Garden,Global Traders Inc.,2024-08-30,57.57,123.23,3,89,WH-A1,246,30314.58,16152.36
PRD-2159,Deodorant - Basic,Health & Beauty,Elite Imports,2024-08-24,29.72,57.13,391,71,WH-D1,199,11368.87,5454.59
PRD-1687,Bike Helmet - Pro,Sports & Outdoors,Value Wholesalers,2025-03-02,88.93,164.16,424,58,WH-A1,154,25280.64,11585.42
PRD-1958,Doll House - Premium,Toys,FastTrack Logistics,2026-01-17,41.86,83.25,62,90,WH-A2,22,1831.5,910.58
PRD-1190,Winter Jacket - Deluxe,Clothing,Quality Goods Ltd.,2026-03-21,11.44,24.36,406,99,WH-B1,56,1364.16,723.52
PRD-1976,Stuffed Animal - Elite,Toys,FastTrack Logistics,2025-11-09,42.78,80.43,179,100,WH-C1,261,20992.23,9826.65
PRD-1700,Swim Goggles - Classic,Sports & Outdoors,FastTrack Logistics,2024-10-02,73.92,144.77,118,48,WH-C2,132,19109.64,9352.2
PRD-1511,Storage Box - Pro,Home & Garden,Elite Imports,2025-06-14,50.22,77.34,80,88,WH-B2,200,15468.0,5424.0
PRD-2083,Sunscreen - Pro,Health & Beauty,Premium Suppliers,2026-02-27,13.68,24.25,383,70,WH-D1,3,72.75,31.71
PRD-1475,Garden Hose - Standard,Home & Garden,Elite Imports,2025-09-03,11.53,24.75,334,22,WH-B2,211,5222.25,2789.42
PRD-1857,Art Book - Plus,Books,Prime Distributors,2025-02-27,8.75,25.79,380,79,WH-C1,272,7014.88,4634.88
PRD-1748,Backpack - Lite,Sports & Outdoors,TechSupply Co.,2024-09-29,18.16,37.07,491,63,WH-C2,0,0.0,0.0
PRD-1253,Hoodie - Lite,Clothing,Prime Distributors,2024-10-07,72.59,198.93,263,61,WH-C1,0,0.0,0.0
PRD-1022,Smart Watch - Lite,Electronics,Global Traders Inc.,2026-07-02,123.84,195.19,112,20,WH-B1,0,0.0,0.0
PRD-1460,Spices - Max,Food & Beverage,FastTrack Logistics,2026-06-13,14.61,31.09,352,81,WH-A2,1,31.09,16.48
PRD-1277,Windbreaker - Standard,Clothing,Quality Goods Ltd.,2025-10-22,35.16,84.65,20,29,WH-A1,300,25395.0,14847.0
PRD-1956,Remote Control Car - Plus,Toys,Value Wholesalers,2026-03-22,21.63,38.71,267,39,WH-A1,156,6038.76,2664.48
PRD-1386,Honey - Premium,Food & Beverage,Elite Imports,2025-06-27,17.71,27.24,109,43,WH-A1,228,6210.72,2172.84
PRD-1806,History Book - Deluxe,Books,Global Traders Inc.,2025-04-25,23.02,50.23,226,56,WH-A2,217,10899.91,5904.57
PRD-1344,Mixed Nuts - Deluxe,Food & Beverage,Value Wholesalers,2024-08-17,22.92,48.26,154,40,WH-A2,140,6756.4,3547.6
PRD-1770,Mystery Novel - Lite,Books,Quality Goods Ltd.,2025-05-27,26.49,56.31,112,29,WH-C2,248,13964.88,7395.36
PRD-1131,HDMI Cable - Plus,Electronics,Global Traders Inc.,2025-11-26,102.22,208.88,482,91,WH-C2,113,23603.44,12052.58
PRD-1872,Technical Manual - Deluxe,Books,Value Wholesalers,2025-06-16,28.04,80.9,154,31,WH-A1,120,9708.0,6343.2
PRD-2124,Hair Oil - Standard,Health & Beauty,Value Wholesalers,2025-01-20,32.21,70.51,32,86,WH-C1,275,19390.25,10532.5
PRD-1088,Power Bank - Lite,Electronics,TechSupply Co.,2025-09-27,144.02,209.05,444,82,WH-C1,6,1254.3,390.18
PRD-1331,Protein Bars - Premium,Food & Beverage,Elite Imports,2025-02-15,4.6,6.86,396,89,WH-C1,187,1282.82,422.62
PRD-1467,LED Bulb - Pro,Home & Garden,Prime Distributors,2025-05-23,55.12,117.27,291,76,WH-A1,194,22750.38,12057.1
PRD-1122,HDMI Cable - Premium,Electronics,FastTrack Logistics,2025-09-17,51.86,91.36,247,33,WH-B2,292,26677.12,11534.0
PRD-2045,Kite - Lite,Toys,Elite Imports,2025-01-03,10.46,19.55,386,33,WH-B2,166,3245.3,1508.94
PRD-2096,Vitamins - Classic,Health & Beauty,Elite Imports,2024-11-03,32.58,63.62,480,80,WH-B2,51,3244.62,1583.04
PRD-2131,Hair Oil - Max,Health & Beauty,Prime Distributors,2025-01-04,11.78,23.17,65,99,WH-C1,281,6510.77,3200.59
PRD-1861,Poetry Collection - Deluxe,Books,TechSupply Co.,2025-09-09,15.53,37.02,223,74,WH-A2,18,666.36,386.82
PRD-2127,Hair Oil - Pro,Health & Beauty,FastTrack Logistics,2026-06-18,7.05,11.72,152,66,WH-D1,87,1019.64,406.29
